deso_kod,tenure_type,n_grid_cells,RutStorl,w_30,Ar30_34,Ar35_39,Ar40_44,Ar45_49,Ar50_54,Ar55_59,Ar60,Ar61,Ar62,Ar63,Ar64,Ar65,Ar66,Ar67,Ar68,Ar69,Ar70,Ar71,Ar72,Ar73,Ar74,Ar75,Ar76,Ar77,Ar78,Ar79,Ar80,Ar81_85,Ar86_90,Ar91_95,Ar96_00,Ar01_05,Ar06_10,Ar11_w,UppgSakn,Totalt,Ar65_74,Ar55_64,Ar75_85,Ar60_64,Ar75_79,Shape_Length,Shape_Area
1473C1030,owner_occupied,17,31.0,47.0,3.0,2.0,1.0,14.0,19.0,12.0,0.0,1.0,0.0,0.0,6.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,21.0,9.0,2.0,1.0,0.0,35.0,8.0,4.0,0.0,1.0,4.0,1.0,1.0,206.0,14,0,0,0,0,26000.08940000087,3875020.5500318995
1781C1020,owner_occupied,17,32.0,61.0,25.0,28.0,26.0,26.0,29.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,36.0,15.0,5.0,3.0,25.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,307.0,6,0,0,0,0,23000.105599991977,2937526.5500362944
0665C1020,owner_occupied,27,52.0,46.0,3.0,13.0,6.0,20.0,10.0,11.0,1.0,2.0,5.0,4.0,1.0,0.0,0.0,1.0,7.0,8.0,12.0,7.0,11.0,28.0,35.0,20.0,25.0,27.0,23.0,15.0,6.0,3.0,3.0,0.0,2.0,5.0,3.0,0.0,0.0,363.0,109,0,0,0,0,33000.06199999899,3562513.525010381
0680C1130,owner_occupied,24,48.0,48.0,37.0,30.0,6.0,12.0,58.0,119.0,13.0,8.0,1.0,3.0,7.0,23.0,19.0,6.0,5.0,4.0,11.0,3.0,12.0,4.0,1.0,2.0,6.0,1.0,3.0,3.0,58.0,10.0,6.0,1.0,0.0,2.0,1.0,0.0,0.0,523.0,88,0,0,0,0,23999.99660000205,1499999.5750175368
0680C1470,owner_occupied,12,24.0,75.0,23.0,63.0,11.0,14.0,23.0,24.0,6.0,6.0,6.0,8.0,15.0,13.0,10.0,7.0,5.0,6.0,7.0,7.0,21.0,14.0,5.0,2.0,1.0,6.0,5.0,6.0,0.0,3.0,4.0,9.0,6.0,1.0,1.0,0.0,0.0,413.0,95,0,0,0,0,12000.000999992713,750000.124988919
1781C1050,owner_occupied,13,26.0,67.0,40.0,30.0,14.0,38.0,33.0,37.0,12.0,6.0,17.0,8.0,5.0,3.0,1.0,4.0,10.0,4.0,3.0,3.0,7.0,14.0,2.0,3.0,4.0,5.0,2.0,6.0,3.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,51,0,0,0,0,12999.96239999868,812495.300006575
0680C1150,owner_occupied,9,18.0,61.0,10.0,22.0,71.0,49.0,10.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,252.0,4,0,0,0,0,8999.988799992949,562498.5999967086
1290C1210,owner_occupied,28,54.0,40.0,5.0,7.0,2.0,4.0,14.0,4.0,9.0,1.0,0.0,0.0,10.0,30.0,23.0,16.0,20.0,40.0,87.0,3.0,3.0,99.0,67.0,13.0,0.0,0.0,1.0,1.0,1.0,10.0,4.0,3.0,2.0,11.0,4.0,2.0,0.0,536.0,388,0,0,0,0,34000.09500000067,3625018.849993318
0680C1230,owner_occupied,6,12.0,80.0,10.0,7.0,6.0,9.0,16.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,27.0,0.0,0.0,1.0,0.0,6.0,0.0,28.0,2.0,0.0,0.0,0.0,0.0,209.0,9,0,0,0,0,6000.0488000027835,375006.1000245279
1781C1080,owner_occupied,4,8.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,2,0,0,0,0,3999.9732000008225,249996.65000876284
1781C1100,owner_occupied,16,31.0,99.0,12.0,12.0,1.0,3.0,3.0,8.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0,3.0,3.0,1.0,45.0,64.0,37.0,8.0,1.0,3.0,1.0,0.0,16.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,340.0,122,0,0,0,0,18999.99379999563,1937501.4000180836
1291A0020,owner_occupied,60,75.0,223.0,13.0,23.0,8.0,18.0,9.0,14.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0,342.0,7,0,0,0,0,194999.97259999812,45937505.72501334
1290C1060,owner_occupied,16,26.0,43.0,7.0,4.0,2.0,4.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,33.0,2.0,2.0,2.0,40.0,20.0,0.0,196.0,6,0,0,0,0,33999.97479998879,6624994.224969261
1256B4010,owner_occupied,28,52.0,35.0,5.0,31.0,3.0,33.0,12.0,18.0,2.0,7.0,19.0,5.0,2.0,8.0,8.0,12.0,11.0,6.0,6.0,8.0,7.0,25.0,23.0,12.0,12.0,21.0,17.0,6.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,362.0,114,0,0,0,0,39999.93540001102,5499989.82497328
0683A0010,owner_occupied,132,146.0,214.0,13.0,28.0,10.0,25.0,18.0,15.0,3.0,4.0,4.0,3.0,2.0,3.0,7.0,1.0,0.0,4.0,6.0,3.0,0.0,0.0,0.0,11.0,5.0,6.0,5.0,3.0,4.0,33.0,2.0,2.0,1.0,4.0,5.0,2.0,2.0,448.0,24,0,0,0,0,485999.8876000047,118874932.02501473
0665A0020,owner_occupied,105,125.0,107.0,14.0,22.0,32.0,30.0,28.0,24.0,3.0,2.0,5.0,4.0,3.0,8.0,8.0,1.0,4.0,2.0,1.0,2.0,5.0,13.0,15.0,20.0,12.0,16.0,10.0,20.0,21.0,22.0,5.0,8.0,3.0,6.0,11.0,2.0,0.0,489.0,59,0,0,0,0,360000.0035999827,86250001.95002304
0680B3010,owner_occupied,34,65.0,22.0,7.0,11.0,8.0,3.0,5.0,16.0,1.0,16.0,2.0,18.0,11.0,0.0,3.0,6.0,6.0,1.0,25.0,0.0,4.0,1.0,0.0,0.0,10.0,11.0,1.0,1.0,6.0,151.0,46.0,12.0,4.0,1.0,24.0,13.0,0.0,446.0,46,0,0,0,0,43000.046800002456,4937507.649997895
0680C1380,owner_occupied,9,18.0,110.0,12.0,5.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,4.0,33.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,201.0,11,0,0,0,0,9000.00480000116,562500.5999911949
1473C1020,owner_occupied,36,66.0,106.0,6.0,13.0,5.0,17.0,13.0,26.0,4.0,2.0,7.0,7.0,13.0,6.0,9.0,6.0,9.0,33.0,13.0,10.0,18.0,34.0,34.0,62.0,54.0,33.0,5.0,5.0,4.0,6.0,9.0,4.0,2.0,1.0,0.0,1.0,0.0,577.0,172,0,0,0,0,54000.125000011176,7875025.375000786
1447A0010,owner_occupied,90,91.0,216.0,14.0,11.0,14.0,17.0,8.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,12.0,6.0,4.0,1.0,2.0,1.0,0.0,5.0,346.0,7,0,0,0,0,357000.0013999902,89062503.17515862
2326A0020,owner_occupied,82,82.0,184.0,28.0,48.0,18.0,28.0,27.0,28.0,4.0,3.0,6.0,3.0,1.0,2.0,4.0,3.0,0.0,3.0,2.0,1.0,2.0,3.0,2.0,7.0,5.0,4.0,4.0,6.0,6.0,23.0,21.0,10.0,3.0,3.0,1.0,0.0,3.0,496.0,22,0,0,0,0,328000.1004000325,82000050.2001052
0680C1170,owner_occupied,4,8.0,47.0,7.0,12.0,13.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,3,0,0,0,0,3999.9728000052273,249996.6000096534
1781C1070,owner_occupied,10,20.0,136.0,21.0,23.0,12.0,16.0,6.0,12.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,9.0,2.0,2.0,2.0,17.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,288.0,15,0,0,0,0,9999.982199998572,624997.7750002415
1781C1110,owner_occupied,35,68.0,127.0,43.0,55.0,14.0,35.0,6.0,95.0,3.0,2.0,4.0,4.0,20.0,4.0,0.0,4.0,28.0,1.0,3.0,3.0,8.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,12.0,6.0,4.0,0.0,0.0,2.0,0.0,0.0,489.0,53,0,0,0,0,40999.96779999882,4062487.950008039
1290C1110,owner_occupied,32,60.0,68.0,19.0,22.0,6.0,36.0,17.0,6.0,2.0,2.0,4.0,1.0,25.0,46.0,2.0,21.0,16.0,14.0,5.0,1.0,13.0,5.0,3.0,18.0,43.0,21.0,6.0,3.0,40.0,16.0,11.0,7.0,0.0,18.0,23.0,0.0,0.0,540.0,126,0,0,0,0,43999.941999997944,5749976.850062688
0680C1100,owner_occupied,3,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4,0,0,0,0,3000.033000001684,187504.12496677047
0680C1250,owner_occupied,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0,0,0,0,0,999.9931999985129,62499.15000206411
0680C1300,owner_occupied,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,0,999.9931999985129,62499.15000206411
0680C1400,owner_occupied,2,4.0,14.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1,0,0,0,0,1999.9866000004113,124998.32500430141
1781C1040,owner_occupied,9,17.0,23.0,3.0,6.0,10.0,12.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,25,0,0,0,0,12000.00140000321,1499996.1999951073
1290A0080,owner_occupied,115,125.0,377.0,45.0,64.0,21.0,46.0,35.0,24.0,3.0,8.0,4.0,5.0,6.0,6.0,3.0,6.0,9.0,4.0,6.0,2.0,7.0,9.0,11.0,8.0,16.0,12.0,10.0,5.0,14.0,30.0,19.0,15.0,6.0,16.0,22.0,5.0,1.0,880.0,63,0,0,0,0,429999.97219995223,105625011.44991413
0680B3020,owner_occupied,24,43.0,14.0,4.0,3.0,0.0,8.0,15.0,10.0,1.0,0.0,32.0,14.0,1.0,2.0,0.0,39.0,22.0,16.0,8.0,6.0,9.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,15.0,16.0,14.0,0.0,257.0,104,0,0,0,0,39000.01479999721,6187497.050020859
1781C1090,owner_occupied,26,48.0,45.0,19.0,20.0,2.0,3.0,7.0,78.0,1.0,1.0,0.0,0.0,10.0,4.0,5.0,10.0,6.0,29.0,39.0,0.0,1.0,71.0,75.0,44.0,8.0,4.0,6.0,42.0,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,541.0,240,0,0,0,0,37999.97160000168,5374995.550035291
1290B8010,owner_occupied,33,61.0,66.0,7.0,13.0,6.0,11.0,14.0,3.0,3.0,0.0,6.0,8.0,4.0,8.0,5.0,2.0,5.0,0.0,3.0,18.0,4.0,3.0,2.0,1.0,3.0,0.0,1.0,2.0,0.0,28.0,12.0,10.0,2.0,25.0,27.0,16.0,1.0,319.0,50,0,0,0,0,48000.03320001811,6749999.275026569
0680C1110,owner_occupied,22,43.0,9.0,0.0,27.0,1.0,13.0,5.0,24.0,1.0,0.0,0.0,0.0,5.0,28.0,21.0,3.0,13.0,21.0,3.0,1.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,1.0,24.0,174.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,96,0,0,0,0,25000.023199997842,2312506.4250166193
1472C1030,owner_occupied,23,46.0,36.0,21.0,23.0,17.0,56.0,26.0,23.0,3.0,7.0,8.0,13.0,20.0,8.0,13.0,15.0,16.0,1.0,1.0,0.0,23.0,39.0,60.0,8.0,1.0,0.0,3.0,3.0,0.0,8.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,466.0,176,0,0,0,0,22999.926400005817,1437490.8000148975
1290B2010,owner_occupied,75,140.0,107.0,20.0,15.0,11.0,23.0,16.0,25.0,10.0,7.0,8.0,12.0,14.0,19.0,9.0,7.0,8.0,16.0,25.0,10.0,54.0,61.0,47.0,56.0,44.0,24.0,14.0,9.0,8.0,43.0,40.0,29.0,44.0,57.0,29.0,19.0,3.0,943.0,256,0,0,0,0,104999.93119998462,14062494.249994796
1290A0060,owner_occupied,40,63.0,135.0,16.0,17.0,6.0,18.0,10.0,5.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,3.0,5.0,4.0,6.0,6.0,5.0,3.0,2.0,1.0,0.0,2.0,2.0,22.0,7.0,11.0,1.0,14.0,12.0,5.0,2.0,330.0,35,0,0,0,0,91000.02300001308,18437511.574974563
1290C1040,owner_occupied,33,60.0,105.0,11.0,14.0,6.0,15.0,6.0,9.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0,7.0,27.0,24.0,30.0,9.0,7.0,7.0,12.0,3.0,2.0,8.0,4.0,3.0,2.0,15.0,12.0,6.0,4.0,4.0,1.0,0.0,0.0,392.0,133,0,0,0,0,50999.91959998943,7687472.399996812
1273A0010,owner_occupied,143,143.0,238.0,12.0,18.0,13.0,17.0,18.0,12.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,2.0,3.0,4.0,3.0,5.0,3.0,3.0,8.0,1.0,5.0,1.0,2.0,1.0,0.0,3.0,390.0,12,0,0,0,0,571999.9902000297,142999995.0999873
0765B2010,owner_occupied,65,120.0,104.0,13.0,24.0,23.0,44.0,30.0,31.0,11.0,2.0,3.0,1.0,8.0,13.0,1.0,3.0,9.0,6.0,6.0,3.0,3.0,8.0,17.0,6.0,15.0,19.0,8.0,7.0,19.0,11.0,9.0,20.0,0.0,1.0,2.0,0.0,0.0,480.0,69,0,0,0,0,94999.95340000466,13437490.72492226
1472C1050,owner_occupied,14,25.0,25.0,5.0,15.0,15.0,16.0,7.0,7.0,2.0,12.0,2.0,10.0,14.0,3.0,2.0,2.0,28.0,20.0,23.0,5.0,4.0,3.0,21.0,0.0,0.0,3.0,0.0,2.0,0.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,256.0,111,0,0,0,0,23000.02300000377,3687505.9499366176
1782C1040,owner_occupied,19,36.0,58.0,6.0,29.0,13.0,27.0,11.0,19.0,0.0,0.0,3.0,4.0,4.0,1.0,2.0,1.0,5.0,15.0,3.0,0.0,2.0,1.0,2.0,4.0,5.0,0.0,22.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,32,0,0,0,0,24999.940599996597,3062499.6999816266
0680C1260,owner_occupied,4,8.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0,0,0,0,0,3999.9927999991924,249999.0999838991
1782C1020,owner_occupied,19,38.0,26.0,2.0,13.0,8.0,20.0,3.0,38.0,5.0,9.0,1.0,0.0,7.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,160.0,12,0,0,0,0,19000.002999996766,1187500.374982856
0680C1340,owner_occupied,1,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0,0,0,1000.0098000019789,62501.224995687364
1472C1020,owner_occupied,29,56.0,39.0,14.0,14.0,5.0,25.0,5.0,4.0,0.0,2.0,6.0,0.0,8.0,4.0,2.0,0.0,25.0,3.0,20.0,22.0,31.0,23.0,8.0,7.0,3.0,5.0,4.0,37.0,17.0,69.0,4.0,3.0,0.0,1.0,5.0,1.0,0.0,416.0,138,0,0,0,0,35000.004599992186,3687500.2000203226
1291B4010,owner_occupied,31,53.0,141.0,9.0,11.0,6.0,16.0,8.0,5.0,0.0,4.0,3.0,2.0,3.0,5.0,10.0,4.0,6.0,4.0,1.0,2.0,5.0,6.0,6.0,7.0,7.0,8.0,9.0,9.0,12.0,21.0,4.0,5.0,3.0,15.0,16.0,8.0,0.0,381.0,49,0,0,0,0,57999.96799999662,10374980.324990137
0680A0010,owner_occupied,115,120.0,204.0,17.0,15.0,10.0,21.0,26.0,15.0,4.0,5.0,4.0,6.0,6.0,6.0,7.0,6.0,5.0,6.0,7.0,3.0,5.0,17.0,7.0,5.0,4.0,4.0,10.0,10.0,9.0,26.0,12.0,10.0,10.0,11.0,18.0,5.0,3.0,539.0,69,0,0,0,0,445000.022399988,110312490.27506322
0680C1270,owner_occupied,2,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0,0,0,0,1999.9866000004113,124998.32500430141
1782C1010,owner_occupied,24,46.0,54.0,9.0,17.0,6.0,55.0,33.0,72.0,1.0,5.0,7.0,9.0,6.0,8.0,8.0,38.0,4.0,6.0,7.0,10.0,9.0,5.0,24.0,32.0,25.0,14.0,1.0,1.0,1.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,486.0,119,0,0,0,0,30000.009800000116,3374993.3499997016
2326A0010,owner_occupied,126,169.0,62.0,22.0,31.0,54.0,17.0,69.0,25.0,22.0,7.0,5.0,9.0,9.0,16.0,2.0,3.0,1.0,9.0,7.0,11.0,1.0,1.0,1.0,5.0,5.0,6.0,13.0,2.0,4.0,14.0,20.0,5.0,1.0,1.0,2.0,0.0,15.0,477.0,52,0,0,0,0,375000.0423999503,85687517.97478254
2309A0050,owner_occupied,189,216.0,166.0,24.0,46.0,33.0,37.0,55.0,70.0,22.0,8.0,7.0,6.0,10.0,14.0,5.0,8.0,6.0,7.0,4.0,5.0,6.0,4.0,5.0,11.0,7.0,9.0,9.0,7.0,6.0,35.0,18.0,9.0,7.0,5.0,4.0,0.0,11.0,686.0,64,0,0,0,0,674999.9025999866,163687432.62475845
0680C1320,owner_occupied,4,8.0,0.0,0.0,0.0,32.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0,0,0,0,0,3999.973200004548,249996.65000906846
1291A0030,owner_occupied,31,34.0,180.0,19.0,21.0,14.0,23.0,18.0,7.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,3.0,4.0,4.0,2.0,0.0,2.0,1.0,1.0,2.0,11.0,4.0,9.0,3.0,2.0,17.0,1.0,3.0,4.0,33.0,34.0,2.0,0.0,434.0,18,0,0,0,0,115000.05259999447,28187521.350014903
1290B4010,owner_occupied,40,71.0,121.0,17.0,26.0,4.0,8.0,11.0,12.0,2.0,2.0,8.0,5.0,14.0,18.0,7.0,8.0,7.0,12.0,28.0,22.0,20.0,5.0,11.0,2.0,38.0,9.0,2.0,3.0,46.0,31.0,21.0,14.0,1.0,5.0,8.0,2.0,0.0,550.0,138,0,0,0,0,66999.94980002008,10937491.700017683
1290A0110,owner_occupied,129,154.0,339.0,50.0,35.0,46.0,41.0,30.0,21.0,5.0,2.0,3.0,7.0,3.0,6.0,4.0,6.0,7.0,12.0,8.0,22.0,21.0,27.0,23.0,18.0,13.0,3.0,11.0,2.0,3.0,32.0,13.0,4.0,0.0,2.0,10.0,0.0,3.0,832.0,136,0,0,0,0,440999.8339999914,105562443.09993887
0680C1220,owner_occupied,9,17.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,77.0,4.0,1.0,30.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,161.0,131,0,0,0,0,12000.061400001869,1500011.200010772
0680C1440,owner_occupied,11,22.0,33.0,10.0,28.0,11.0,33.0,38.0,6.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,211.0,6,0,0,0,0,10999.974799996242,687496.8500019603
1447C1010,owner_occupied,40,74.0,53.0,19.0,9.0,15.0,23.0,20.0,38.0,6.0,5.0,4.0,6.0,13.0,4.0,3.0,9.0,10.0,5.0,10.0,7.0,14.0,13.0,11.0,16.0,16.0,7.0,11.0,2.0,7.0,14.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,381.0,86,0,0,0,0,57999.965000003576,8124993.150026758
1782C1030,owner_occupied,51,98.0,118.0,11.0,31.0,21.0,47.0,7.0,11.0,0.0,4.0,2.0,0.0,0.0,9.0,9.0,4.0,5.0,3.0,42.0,6.0,25.0,28.0,3.0,6.0,24.0,1.0,25.0,19.0,15.0,46.0,17.0,1.0,1.0,1.0,0.0,2.0,2.0,546.0,134,0,0,0,0,63000.185999993235,6937540.95000302
1782B2010,owner_occupied,36,69.0,23.0,10.0,29.0,29.0,44.0,17.0,36.0,11.0,8.0,11.0,4.0,4.0,7.0,2.0,8.0,7.0,2.0,1.0,2.0,0.0,1.0,25.0,9.0,3.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,312.0,55,0,0,0,0,45000.04200000502,5062513.199925784
0680C1410,owner_occupied,1,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2,0,0,0,0,999.9931999985129,62499.15000206411
0680C1180,owner_occupied,14,27.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,71.0,32.0,16.0,8.0,0.0,0.0,2.0,41.0,11.0,14.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,50.0,26.0,0.0,0.0,297.0,72,0,0,0,0,17000.06000000052,1812509.7499766944
0680C1310,owner_occupied,4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,126.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,184.0,0,0,0,0,0,3999.9894000012428,249998.67500152532
1782A0010,owner_occupied,86,127.0,97.0,15.0,29.0,35.0,111.0,32.0,3.0,0.0,0.0,6.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,10.0,8.0,4.0,9.0,9.0,1.0,1.0,2.0,6.0,16.0,6.0,1.0,2.0,2.0,1.0,0.0,8.0,422.0,27,0,0,0,0,220999.95699998178,47562440.999973774
2085A0020,owner_occupied,70,96.0,51.0,22.0,23.0,22.0,25.0,32.0,22.0,12.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,7.0,11.0,1.0,7.0,2.0,2.0,0.0,0.0,1.0,0.0,6.0,269.0,2,0,0,0,0,201999.9235999938,45624978.07484766
2021A0020,owner_occupied,102,145.0,174.0,30.0,13.0,20.0,16.0,26.0,29.0,5.0,5.0,8.0,6.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,4.0,5.0,5.0,5.0,7.0,15.0,3.0,1.0,5.0,2.0,0.0,0.0,9.0,405.0,9,0,0,0,0,279000.0246000048,61687505.85009472
1290B2040,owner_occupied,26,52.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,12.0,20.0,23.0,45.0,40.0,23.0,18.0,3.0,2.0,41.0,51.0,49.0,90.0,65.0,41.0,54.0,18.0,28.0,0.0,4.0,50.0,3.0,1.0,699.0,192,0,0,0,0,25999.93980000913,1624992.4750076819
1290B2020,owner_occupied,16,32.0,27.0,5.0,3.0,0.0,9.0,9.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,15.0,6.0,24.0,14.0,12.0,11.0,5.0,4.0,3.0,1.0,6.0,18.0,24.0,5.0,2.0,7.0,1.0,0.0,233.0,72,0,0,0,0,15999.981399994344,999997.6749623829
